,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
1142,Glasses,Search Engine,69,49,48,5,56063.62628010227,18751.40888287378,1,0.0,0.7465431815496941,0.6385806060836937
1143,Pear,Design,19,38,37,1,85240.01490676806,22320.409369341705,1,0.048584629262906576,0.0,1.0
1144,Cheerper,Support,24,30,22,9,64657.529288057936,13032.890124439651,4,0.6129499830343592,1.0,0.0
1145,Glasses,AI,40,31,28,3,87796.06006728543,13575.908678661763,5,0.8446228436512793,0.0,0.19002777874626542
1146,Glasses,BigData,12,32,25,7,76783.00799330356,16941.290295506205,3,0.3435762350841087,0.4719711058074838,0.18485453253511708
1147,Glasses,BigData,5,30,22,4,58714.136359773576,24792.91,1,0.0,0.6044241111219456,0.7304656537884582
1148,Glasses,AI,1,36,27,9,90392.27699170302,21074.394600004038,1,0.32460857877076793,0.2663474249366204,0.4095211740794584
1149,Cheerper,Search Engine,37,46,40,6,85731.0120637849,17089.870872450287,3,0.547980214019035,0.3738346661187287,0.07804322998948626
1150,Glasses,Search Engine,28,42,37,5,86808.09956077895,23188.566295539607,1,0.07372812258723443,0.45779575928372324,0.4689702871445804
1151,Glasses,Search Engine,21,32,23,9,57391.79678100253,13659.072237450626,3,0.31813458119286847,0.28930086972322905,0.39294727739224217
1152,Pear,Sales,1,32,27,6,114155.39181875736,20520.975971097974,1,0.6942411099906636,0.0,0.7415023591961747
1153,Glasses,AI,2,35,32,3,117712.21499230724,22797.640289960826,2,0.6386819194604901,0.0,0.6567682073004106
1154,Cheerper,Support,1,34,29,6,91785.3790952353,22990.4974007293,2,0.0,1.0,0.0
1155,Glasses,AI,14,30,22,5,91950.50677104169,24792.91,2,0.26596217534249433,0.48099632046956153,0.25328134341514985
1156,Glasses,AI,35,37,31,6,98564.9342374763,13808.23269833083,4,0.864389211823793,0.38295531823695106,0.0
1157,Pear,Sales,15,49,48,1,147734.06664194725,19025.365983112377,2,0.7371177054860016,0.0,0.42814923125367677
1158,Pear,Design,29,37,35,1,91601.26129103421,20504.795995245342,1,0.14571527102822457,0.2536745116179749,0.6001813157162348
1159,Cheerper,BigData,26,32,24,8,79379.16344037722,24792.91,1,0.08355355142167989,1.0,0.0
1160,Glasses,AI,43,30,22,9,58484.81351339567,23222.705177817494,2,0.3615668123534372,0.8319154891316909,0.0
1161,Glasses,BigData,26,31,26,5,66566.82722451224,22648.221652396755,2,0.02656486518575213,0.716172057882825,0.2575517879856597
1162,Glasses,AI,29,35,24,9,59954.532987231534,14762.652913224152,2,0.3976014954045307,0.2662414406160751,0.33610428105937
1163,Cheerper,Search Engine,1,30,22,8,110170.68423218894,24792.91,1,0.5507924624020119,0.4653381531270089,0.0
1164,Cheerper,BigData,50,41,38,3,67236.23466260923,17026.779110093008,3,0.0,0.5300047915272372,0.6313470652311164
1165,Cheerper,Support,45,38,36,1,62848.87311104912,18811.139852812958,3,0.0,1.0,0.19915355081680197
1166,Cheerper,BigData,74,32,26,6,40000.0,18890.82432256132,4,0.0,0.5025439343795771,0.5020498814902209
1167,Glasses,AI,26,39,35,4,121654.65762595387,20532.03489137275,3,0.931786547398928,0.03796488961774702,0.029862630600725637
1168,Pear,Sales,44,39,40,1,91021.78645821307,24792.91,2,0.49434012974527863,0.0,1.0
1169,Pear,Sales,21,32,30,1,124666.63702827433,24792.91,2,1.0,0.0,0.47540014113699747
1170,Glasses,AI,1,30,26,4,147286.34218885528,9956.321556556195,4,1.0,0.007523461675836507,0.0
1171,Pear,Sales,42,32,24,7,83051.00071657554,24792.91,1,0.5146141329656426,0.06610003464566927,0.41908140156920254
1172,Pear,Sales,9,42,38,4,127225.25849670227,22983.277991428185,1,0.8585771558402486,0.0,0.6028920024289313
1173,Glasses,BigData,11,30,22,8,84370.59365298798,22873.117618398355,2,0.7307411987600063,0.7983224426761288,0.0
1174,Glasses,AI,39,34,27,7,79397.35185911774,13458.192334370335,4,0.5485687098080517,0.3554293986086178,0.0962679409975975
1175,Glasses,AI,1,35,29,6,107338.90088068515,23716.635279897386,1,0.0,0.508541424629787,0.5789726880257376
1176,Glasses,BigData,36,44,37,6,62767.47690793718,16580.939691741707,2,0.05189235701322176,0.7585608463944105,0.1890645536623738
1177,Cheerper,BigData,20,31,22,9,64056.760050771845,24792.91,1,0.0,1.0,0.2237592570589494
1178,Pear,AI,59,37,33,5,47605.6094561313,14706.484147103076,4,0.025910134060793066,0.017068735321160988,0.9574709882368324
1179,Cheerper,Support,78,33,30,3,40000.0,22856.23866989137,3,0.0,1.0,0.5645122531314124
1180,Glasses,BigData,1,33,30,3,104820.60208806026,20556.66796190286,4,0.32197329457868434,0.0,0.8580597264070975
1181,Glasses,AI,56,42,35,6,86042.70548034429,9125.041564556495,4,0.585462711477546,0.5787893296384072,0.0
1182,Glasses,AI,38,34,28,5,55033.03057176079,19233.704831922125,2,0.04583265711725909,0.32455534670201386,0.6298894159131205
1183,Pear,AI,20,35,36,1,68612.21930221876,18539.801929772788,3,0.0,0.025969416066601914,1.0
1184,Pear,Sales,54,42,36,6,66371.60177778726,17394.536808241584,1,0.22388469300179742,0.10364201447005211,0.672528320025208
1185,Cheerper,BigData,25,49,47,3,92184.86095173983,12950.202109854763,4,0.3245818541185071,0.25637101150937824,0.4188211165012673
1186,Glasses,Search Engine,20,38,30,8,94530.2316630699,14872.411268110594,4,0.5243161246723603,0.8187245073151572,0.0
1187,Glasses,Search Engine,21,37,31,6,78348.43161504221,12194.84675760788,3,0.0779554649155908,0.49039154706487625,0.4318310176731321
1188,Glasses,AI,1,34,28,6,130560.44779728928,20115.68663899064,2,0.7976195306439101,0.42157907675518286,0.0
1189,Pear,AI,25,30,26,4,48534.73817476909,22793.701208611386,1,0.0,0.35689988164313186,1.0
1190,Cheerper,BigData,28,49,48,1,94263.07942951519,20522.924453687236,2,0.0,0.3942903635895924,0.7897413331828687
1191,Glasses,Search Engine,21,45,41,5,96035.55013572014,15321.513115210837,2,0.13111910767735993,0.3095991983054828,0.5595531206256962
1192,Glasses,AI,46,32,27,5,70698.95251779768,23989.229218512675,2,0.05554192526449958,0.6507302986967076,0.2937489919686781
1193,Pear,Sales,10,31,26,5,94101.88154960159,24792.91,1,0.5376138312182457,0.0,0.688484768635508
1194,Glasses,AI,14,47,44,3,132013.1182328447,21952.075634784644,3,0.7056147590038886,0.1978223045908882,0.0966071295040529
1195,Pear,Sales,44,35,28,7,109897.28863017142,12374.575110068614,4,1.0,0.0,0.25347194125835437
1196,Glasses,Search Engine,3,45,40,5,109179.43256111834,17392.51720245717,2,0.28973863776682757,0.4713497773314428,0.23915911411986418
1197,Glasses,Design,46,42,41,1,73496.75688099809,20638.222347333973,2,0.12169884420523666,0.0,1.0
1198,Pear,Design,58,38,38,1,88889.22706695594,12344.146658022051,5,0.6691834619530075,0.0,0.7664108645392702
1199,Cheerper,Support,18,36,30,6,112642.59463901908,12583.296272705009,5,0.9379043146252108,0.7430525563030299,0.0
1200,Glasses,Search Engine,22,30,22,6,68017.32940963491,24792.91,1,0.13363598549875305,0.8503108509679875,0.0158786939429571
1201,Glasses,Search Engine,35,30,24,4,79086.84341252413,21847.509698974412,3,0.3238583029265721,0.5861007363853281,0.08963299368757205
1202,Glasses,Design,1,37,27,9,149725.38698640396,21432.270060223545,2,1.0,0.40861784317362715,0.0
1203,Cheerper,Search Engine,36,33,24,9,78100.38269799165,20322.13211617733,2,0.4602562564218785,0.736524697171054,0.0
1204,Pear,Sales,23,43,43,1,126802.83585432715,21774.465402091875,2,0.8346511822692841,0.0,0.7739202223941896
1205,Glasses,AI,16,49,48,3,141451.39075117256,21480.998197461373,1,0.7436481559498602,0.13941224661121462,0.1172028709533067
1206,Glasses,Search Engine,54,33,30,3,40000.0,24792.91,2,0.0,0.1745524052477132,1.0
1207,Cheerper,Support,39,49,44,6,63098.76460017623,9730.31143567101,4,0.0027043731743304766,1.0,0.0
1208,Pear,Design,28,47,45,2,93047.790016217,20448.499297861756,1,0.07098395750147196,0.0,0.9461624524454437
1209,Cheerper,BigData,7,35,28,7,95266.49474449831,11437.382421525977,5,0.54343460148041,0.5478230250626922,0.0
1210,Pear,Design,46,30,22,9,58127.95375573517,19649.80830048433,2,0.45938490217302846,0.351932132280794,0.1881963025606431
1211,Cheerper,BigData,18,30,22,9,97820.68844852426,14527.418912211175,3,1.0,1.0,0.0
1212,Glasses,AI,45,43,39,4,60129.494919147946,13011.80490532835,3,0.026708506015124533,0.10762930144937066,0.8653526854529141
1213,Cheerper,BigData,65,45,40,5,54212.36856034653,15502.564886944261,4,0.08361525048883109,0.6964018128579171,0.2198530333210687
1214,Cheerper,Search Engine,25,48,44,5,124496.04561669285,16745.434288641507,2,0.8008729116514017,0.5079566877415516,0.0
1215,Glasses,Design,6,39,34,4,127012.85718760852,18032.251810416725,3,0.8992341511330693,0.0,0.18040625009523012
1216,Glasses,AI,21,34,30,4,79142.5701807273,14262.540106203618,3,0.2348289093504164,0.016217665749369392,0.7487467367472502
1217,Pear,Design,13,36,32,5,94426.9153038476,16458.85181421144,2,0.37595012650674065,0.0,0.6748892208555577
1218,Glasses,AI,55,37,31,7,64746.75634347035,16562.719166293915,3,0.6156565572394196,0.4348837477035228,0.0
1219,Glasses,Design,32,47,44,2,122060.56725462085,14107.455707933443,4,0.8143785863322532,0.0,0.3540737498344785
1220,Glasses,AI,12,42,38,4,126228.6377825836,16054.41453430763,3,0.6762722799373835,0.42966357231154007,0.0
1221,Glasses,AI,56,43,41,2,78846.76591011528,24792.91,1,0.08902635410884618,0.2942851751905113,0.616995347064689
1222,Glasses,BigData,44,33,29,4,42576.86072937329,15959.994236540477,2,0.0,1.0,0.349354879892347
1223,Glasses,Search Engine,66,32,30,2,48881.70423525039,24792.91,2,0.0,0.4681100811115566,0.6239611784345984
1224,Pear,Design,24,31,27,4,97970.27943209329,13519.149888608823,4,1.0,0.0,0.22404292028900097
1225,Pear,Sales,19,43,43,1,121059.07696484338,24792.91,1,0.40329750774071654,0.0,0.9129799125958125
1226,Glasses,Search Engine,49,46,48,1,83793.90905475343,21926.692290453142,3,0.02072914987182517,0.12777062722675378,0.8519759837568299
1227,Glasses,Search Engine,17,30,22,9,75886.07942352902,20003.338568434137,2,0.4340987057153237,0.9149481845640679,0.0
1228,Glasses,AI,1,45,39,6,111102.36138101565,18105.11490088918,3,0.7856894594328645,0.0,0.5086222361057702
1229,Cheerper,Search Engine,62,41,34,7,51837.017103897764,12640.52002178391,2,0.18248008233262886,0.7360385541969585,0.08186025572083266
1230,Pear,Design,53,38,40,1,95271.31410166172,16757.062911838388,4,0.6010752177081129,0.0,0.5862233256014471
1231,Pear,Sales,13,30,22,7,134312.9978287712,20659.533642710143,3,1.0,0.0,0.0
1232,Cheerper,Support,49,36,30,6,40000.0,11636.244981929223,4,0.0,0.45647037166890214,0.7966992639284922
1233,Glasses,AI,20,37,33,4,89679.34840086204,24792.91,1,0.0,0.4170050454871593,0.6391649665798614
1234,Cheerper,Support,60,37,30,7,44392.065962904766,14930.606724636698,3,0.0,1.0,0.0
1235,Glasses,AI,46,49,48,6,92647.42431373856,15140.225855131332,3,0.5065648163184284,0.11698695509437548,0.37655653905499703
1236,Cheerper,BigData,50,49,47,3,67212.57309266398,20079.831031846745,2,0.0,0.6943744662867359,0.3708638408822659
1237,Glasses,Search Engine,19,43,42,1,105118.29579582282,11367.269151440063,4,0.43577924589390354,0.0383708238855503,0.5259321864848325
1238,Pear,Sales,1,39,32,7,113337.60695510273,24792.91,1,0.2743763662809049,0.2608213225736247,0.4652159082957365
1239,Glasses,AI,30,49,43,8,102284.558648008,20644.244722657135,1,0.3549920072874683,0.48597005912698654,0.15849145534625672
1240,Glasses,AI,1,33,26,7,108836.9053300693,14861.386214982384,3,0.7610036964734007,0.17710293529249876,0.06221283999439914
1241,Cheerper,Support,76,32,25,7,47608.19383184063,14719.014770869428,5,0.40880820800007667,1.0,0.0
1242,Glasses,Design,35,45,41,4,114559.05202605846,12235.577101207555,4,1.0,0.0,0.1903898368107389
1243,Cheerper,BigData,40,39,31,8,57769.404489892644,12814.792872270522,3,0.2106993578698425,0.484906760730916,0.30421930695961935
1244,Glasses,Search Engine,66,44,46,1,54013.827608345964,15743.495426963567,4,0.0,0.0,1.0
1245,Cheerper,BigData,3,32,24,9,105468.69273120526,16437.585607165558,3,0.6984090482399166,0.7706555195415192,0.0
1246,Cheerper,Search Engine,37,49,44,5,80370.04264835014,16605.4841949217,2,0.051528497717401645,0.8641770404749589,0.08432823338264048
1247,Pear,Sales,6,39,33,5,149127.80104466906,18339.895974972333,2,1.0,0.018860494801060335,0.0
1248,Pear,Sales,24,32,27,5,105543.85342665522,11824.968075000612,3,0.9115233403694929,0.0,0.39868444178632645
1249,Glasses,Search Engine,16,39,35,4,92533.39969074973,18633.74620498809,4,0.6530084530104042,0.00412381852844923,0.3429122285776229
1250,Glasses,Search Engine,35,42,39,3,98381.81692881696,14397.683000329984,4,0.6536689845013662,0.48162437612727066,0.0
1251,Glasses,Search Engine,80,49,48,1,84457.68605304416,9000.0,5,0.8371416644280483,0.0,0.34914074213087526
1252,Glasses,AI,39,38,33,5,40000.0,18388.832977026275,2,0.0,0.0,1.0
1253,Glasses,AI,10,33,28,5,103602.39565783626,14903.198666407137,4,0.7141361899306464,0.09498068016987096,0.1910507269307413
1254,Glasses,Search Engine,60,31,29,2,78474.20209265965,9000.0,5,0.43081869803583667,0.5418278480035408,0.027624410846755487
1255,Pear,Design,1,35,30,6,97648.66722915022,17154.969142368984,2,0.5447182201094976,0.0,0.46905653995989316
1256,Glasses,AI,41,39,37,2,79007.48086004179,24792.91,1,0.0,0.6115812775818656,0.44655907852453935
1257,Pear,Design,70,38,34,4,70958.02780920586,18541.95554068772,3,0.6538236582723675,0.0,0.38072611531805245
1258,Cheerper,Support,13,35,31,4,45698.21299548696,17846.29459226245,3,0.0,1.0,0.4071516607216242
1259,Glasses,BigData,40,30,22,8,40000.0,19445.039412430695,2,0.0,0.6489331357041354,0.640159450796891
1260,Cheerper,Support,72,42,37,5,56678.64392307031,15167.005899038328,3,0.2054350054411281,1.0,0.0
1261,Glasses,Design,76,38,35,3,59981.6950477192,9000.0,5,0.6108404814690731,0.0,0.5912469503065728
1262,Cheerper,BigData,12,30,23,5,81184.34188922727,13268.662105937787,5,0.30187991968315203,0.43854023947528165,0.2597271965193946
1263,Glasses,AI,27,34,29,5,64417.05989027461,18825.51758482873,2,0.19957697579463388,0.18588710114653623,0.6148334876574274
1264,Glasses,AI,34,47,42,5,128956.85322777566,13393.754806725738,4,1.0,0.34497920398675824,0.0
1265,Glasses,AI,1,30,23,6,121228.10395797623,24792.91,1,0.5430022351805539,0.18135934314752086,0.275320929677317
1266,Glasses,Search Engine,80,47,47,1,63147.22365483036,15263.562442216675,4,0.17335200011834578,0.22926931694409639,0.59750906801929
1267,Pear,Design,1,33,26,7,144301.90673594223,15598.00644971127,3,1.0,0.0,0.0
1268,Pear,Sales,17,33,31,3,151417.5914496181,19569.683493393255,3,1.0,0.0,0.0
1269,Cheerper,Support,20,33,27,6,54359.86188741891,15629.996999941506,3,0.0,0.847281072486763,0.351964759659141
1270,Pear,AI,39,46,45,1,85881.08145734837,13837.0402134385,2,0.0,0.11806300615220186,1.0
1271,Cheerper,BigData,33,36,32,4,98095.64411645502,17552.22340486759,3,0.34653238163427674,0.5096800484193877,0.14359454316037906
1272,Glasses,AI,8,41,36,5,100749.26081779634,10590.110356242754,3,0.38071937731670874,0.051656621216237375,0.5672756593266032
1273,Glasses,Design,27,48,41,7,102827.08467323025,16194.943337421877,1,0.6328092019481213,0.1453180762647639,0.22143884583057044
1274,Glasses,AI,64,37,34,2,71889.72241651398,21113.439483518436,2,0.33869275837706697,0.4209017893585036,0.24011426470487737
1275,Glasses,Search Engine,42,40,38,2,100486.97198076609,17252.334707211714,4,0.7021971606451454,0.26203981364415785,0.03562860790244016
1276,Glasses,AI,38,37,32,5,85570.36030936426,23047.187368814324,1,0.24232669349815417,0.5861758841627942,0.17138456877547006
1277,Glasses,AI,1,30,22,8,102500.99073161604,11866.443105591261,3,0.5817747434160062,0.06518446907233016,0.352896790123459
1278,Glasses,Search Engine,9,30,22,8,105020.13272857334,22880.550572261367,3,1.0,0.38975179102673463,0.0
1279,Glasses,AI,6,36,31,6,91513.33124253862,22382.42429365711,2,0.33913338115284397,0.0,0.8566492569514537
1280,Glasses,AI,58,43,38,5,73834.50697830025,11454.854545350205,5,0.6331600710268532,0.0,0.48216643985486474
1281,Glasses,Search Engine,56,33,29,4,69995.18654090783,11142.818949229702,5,0.6244126951645341,0.04888480270063961,0.32710085415504436
1282,Glasses,Search Engine,80,46,47,1,43368.09076407913,20621.381264757394,3,0.0,0.2546897226577075,1.0
1283,Cheerper,Support,62,31,23,8,40000.0,17699.806461492673,2,0.0,1.0,0.0
1284,Cheerper,Search Engine,40,35,28,8,93372.4474991283,16659.253734272494,2,0.6605544199934439,0.7033959388625357,0.0
1285,Cheerper,BigData,42,49,47,3,72951.97780047396,19116.47205624728,2,0.0,0.5200444366085848,0.6386257889190449
1286,Glasses,AI,30,49,48,1,102324.21786080924,17474.44119713148,1,0.0,0.1961794703515141,0.8257338160290031
1287,Glasses,BigData,25,36,33,2,89771.4401215505,16252.458224252967,4,0.30013100295196243,0.5423251480852415,0.15767213243822845
1288,Glasses,AI,16,44,38,6,106891.79280880875,13059.768344421482,4,0.9577133460216747,0.0,0.36359458343359163
1289,Pear,AI,26,37,34,3,70763.65262232693,9731.665591338244,5,0.18000391300171764,0.0,1.0
1290,Glasses,AI,44,48,48,1,92205.88519335965,16722.359446511568,3,0.1758761819691877,0.2109177302225031,0.6131636254259935
1291,Pear,Sales,1,30,22,9,118510.24376474053,24792.91,1,0.6202302704981264,0.016381660273907417,0.36365932148385094
1292,Pear,Sales,51,34,33,1,69716.28749116912,17622.007974564574,3,0.4597972412568322,0.0,1.0
1293,Glasses,Search Engine,1,41,35,7,78899.9496892741,24792.91,1,0.0,0.5365306087427125,1.0
1294,Glasses,Search Engine,39,49,41,8,67582.3343851819,21383.4953450375,1,0.0,0.4282673799721579,0.5756506802751954
1295,Cheerper,Support,4,34,26,8,75259.17488996564,22399.584793065296,2,0.0,1.0,0.0
1296,Pear,Design,13,31,23,8,113427.08580295242,16192.620693932158,4,1.0,0.0,0.0
1297,Glasses,Design,5,30,23,4,120640.6048774531,16062.20931459324,4,0.9982783972574765,0.26919943087785336,0.0
1298,Glasses,AI,9,36,31,4,122679.4457856126,12348.920364797286,4,1.0,0.0,0.07153578425409529
1299,Pear,Sales,28,37,36,2,96934.97618916942,24159.234058868118,1,0.29340114191769556,0.0,0.9077149245105662
1300,Cheerper,Support,45,41,37,4,96535.32552639375,9000.0,5,0.6629938723443105,0.9009228080930853,0.0
1301,Glasses,AI,30,35,25,9,72765.31202939531,9000.0,5,0.9206532878125839,0.3200928469560425,0.0
1302,Glasses,AI,1,31,25,6,113355.64865654637,21436.972676976886,2,0.6532986558152388,0.18236600991853033,0.16366588775022545
1303,Glasses,AI,34,34,33,1,84689.04584737601,18398.38401440511,3,0.5230270161358044,0.0,0.4991516431493863
1304,Glasses,AI,6,42,38,4,99015.99823071025,24792.91,1,0.05929340562093788,0.3420296180533022,0.5988384057893537
1305,Pear,Design,34,48,48,1,119898.52720356511,18182.814629831322,4,0.6511079673641534,0.0,1.0
1306,Glasses,Search Engine,65,47,48,1,65434.133734711424,12882.220512866948,3,0.027517553647856963,0.16677395154759656,0.8058810917425258
1307,Cheerper,Support,11,39,31,8,61955.36484889145,19311.830333531965,1,0.0,0.9100566996007893,0.3784650656850164
1308,Glasses,BigData,25,34,29,6,61702.461906674784,15727.703035389932,4,0.20399677323821788,0.25052615617990975,0.5455237687470401
1309,Pear,Design,21,30,22,8,55845.49486790158,21436.753720665023,3,0.47517146037762165,0.0,0.670772940093094
1310,Glasses,BigData,9,39,36,4,79301.1336601073,21427.3862063551,2,0.0,0.3085815183881637,0.7451391583533926
1311,Glasses,Search Engine,47,32,28,4,40000.0,20702.725545942423,2,0.0,0.4307213465725457,0.7667129378704419
